,Text,is_pos
7158,"Unable to join Unable to join What's going on Since yesterday this has been that way, should I remove the app It sucks now.",false
7159,HORRIBLE The app doesn't even open when you install it It keeps on saying error. And I can't even get a refund Don't waste your time and money on this Its a horrible app,false
7160,Serously  Doesnt even load for me .,false
7161,Bullshit Its not game its prank. Manipulate us.,false
7162,Glitchy Lost several games because app stopped connecting to a server with no reason. Restart didn't help. It just kept spinning forever,false
7163,"Used to be a good app This used to be a good app, however it's become very buggy. I cannot get it to start tracking until I am already on the road for five to ten minutes. Hope they fix that soon.",false
7164,No longer updated Works like crap on my Samsung S5. The bottom of the screen gets cut off. I can't post or reply or set any as favorites.  Apparently it is no longer being updated.,false
7165,"Keeps On Stopping The game,Pou, is a wonderful game.The only problem with this game is that it keeps on stopping after I play it for about two minutes.Please fix this problem,it's the only one for me",false
7166,Excellent Game Edit Completely unable to play on Galaxy S6. Crashes when I click play. Downgrading to 1 star.  Hours of addictive entertainment. Worth every penny.,false
7167,This app is unauthorized on your phone device. Payed for this yet doesn't work on my Samsung s5.  Money refund thank you,false
7168,tells me to reload when I have internet but I do have the Internet sometimes it lets me open it and most the time it does not please fix it is a fun game I would like to play it,false
7169,"Auto rotate I am using Sony Xperia V, the auto rotate functionality has been disabled from my settings, but this is the 4th update with this happening, is this an version issue with my 4.3, build 9.2.A.1.210. Kernel 3.4.0",false
7170,Doesn't initialize reliably I can't reliably get it to turn on. Uninstalling to see if another app works better.,false
7171,So much lag Usually I didn't have to update till you said sorry update now and then it didn't even let me see the rest of the app most of the people would like the old younow back I do everyone I watch is frozen and I have fulll bar of WiFi ,false
7172,Waste of time,false
7173,H.a.t.e This game sucks Cuz who tf has a game that makes u go all the way back if u don't make the shots in time boo hoo no wonder nobody likes dis game I shoe as hell dont,false
7174,.......   ,false
7175,"Disappointing No free trial period, but based on description....charging for basic score submission, unlike iPhone App Plus advertising and already paid standard annual HNA fees, now pay up for App too Rather just use free website UNINSTALL",false
7176,I just hate I don't know to say on how much I hate it ,false
7177,Connectivity It keeps saying that I'm not connected to Internet but I have WiFi and good service and have tried using both. Frustrating.,false
7178,When I bought a offer... When I bought a offer for one dallor it didn't give me the offer it said it would PLZ FIX THIS I WANTED TO HAVE THOSE GUNS BUT IT DIDNT GIVE ME THE GUNS THAT THE OFFER TOLD ME TO  IM SO MAD,false
7179,No support cannot play on HTC One S and there is absolutely no support.  I would  love some help EA,false
7180,cool game but it keeps on crashing on Samsung S4 please fix,false
7181,It keep crashing on Android 4.0.4 Please fix it,false
7182,useless toomany fake accounts  not real people,false
7183,Zoab This game can be hacked they give a person that has a higher score better dominoes and if a person doesn't have points how do you give them points not a good dominoe game Bush league Garbage don't waste your time,false
7184,Starts up on Boot Hate that it starts up on device boot. It drains battery plus a pop up appears everytime you unlock the device saying Sneaker Crush has stopped working.  I prefer the old version of this. No more New Lead downloads ever.,false
7185,"Connect error Can not enter into the dungeon, connect error Plz fix that",false
7186,Not good,false
7187,Hated it WHAT horrible game Do not like it's horrible I can't get any of the prizes I put this one it is not the one I put that it is not the one.,false
7188,I know right We only have one room,false
7189,Awesome buuuuut Its cool but its technically copying five nights in craftFreddy and yours truly minecraft pe so make your own version loser,false
7190,"Too big I've tried for HOURS to install this, no luck. Insufficient Space every time with NO indication how much you need. I have 900Mb free ",false
7191,I can't see any 2go styles am using Samsung Why,false
7192,Wdf That was the most stupidest and shortest game I've ever played.,false
7193,Error on start up I downloaded and installed it a few times on my tablet but each time it throws an exception and go fixed on the sims logo I really love this game please fix it,false
7194,Crap Quite possibly the worst piece of shit I have ever had the misfortune of installing. Nothing like the real deal and is basically just a terrible app all together  I would give it less than 1 star,false
7195,The app sucks since i paid to upgrade The Facebook sharing hasn't worked once.  There was no problem when I had the regular version.  This sucks.  I want my money back.,false
7196,"BAD update Used to be my favorite game as Scramble.  Now it has a new name, a new ugly look, and it's just not the same.  If it ain't broke, DON'T fix it",false
7197,"Excellent game, very educational my grand son love it .",false
7198,No connection Its not working today says no connection. Cant be my internet cause all other apps work,false
7199,"Please fix asap Android users, well on my phone Galaxay 6 Edge. When I do a video I can't change it to a different color without it freezing.. Its super annoying please fix. Has been doing this for while",false
7200,"Every game crashes I've never had a problem with apps crashing, but this one crashes constantly.  It also often won't let me play with the expansion I paid for.  Not worth it because I can seldom finish a game.",false
7201,It ok It not that fun,false
7202,If power shot is taken and it is a no or wide ball same should not be deducted,false
7203,"Sad. The last update caused me to loose my progress. Well today I updated it again thinking hey, I might get my stuff back I didn't. I am really disappointed that I didnt. I loved this game and hope you can fix this ",false
7204,Wow this is one of the worst apps  ever made all I could see is a blue and white helicopter floating in the middle of my ipad screen,false
7205,All those spam identifiers for telemarketers and still getting calls after blocking them. I have over 500 on my list and it is not stopping. Your updates aren't solving anything.,false
7206,Not good.. Presentation wise. At the startup it feels nice.. But some of levels are worst,false
7207,"Hey what happened  Free version worked just fine, purchased premium version and it keeps saying no playback video found No play icon Help or refund me",false
7208,"Flawed update Since the last update, I'm unable to scroll down on my phone past 2 or 3 postings. Something got screwed up. Hope they release a fix soon. This is annoying.",false
7209,Add more to field of dreams I bought the field of dreams and its not unlimited with building blocks please give me a refund or fix. Other wise was a great game.,false
7210,offline app    ,false
7211,Terrible Game crashed after giving a tip to the game developer terrrible it used to be fun until found out devolopers are jerks,false
7212,Cheat Tem que pagar para cada vdeo e cada tablettelefone de novo.  Que isso,false
7213,Won't let me play anymore I want a refund for this game I tried but it won't work,false
7214,This game did not support my screen this is bloody hell,false
7215,"Doesnt work Idk if its because i have a Galaxy SIII Mini but it wont work with my Mitsubishi TV, Insignia TV, or my VIZIO TV.. please update to include these and i will definitely rate a 5",false
7216,Worst app ever Iam connected to wifi but it is showing no internet connection and i tried with mobile data also still the same problem tried with 2 of my friends wifi network too its not working please update or kill this bug i will give u 5 stars ,false
7217,Too many inaccuracies Tells me busses are coming but they don't show then one rocks up but it's not on the time table. Happens often enough to cause a burden. Hating adelaide metro services but have no other choice right now.,false
7218,Fix please My kids love this app but lately it doesn't work.,false
7219,"LG G2 After every update, when i open the app it keeps reporting cldnt connect, try again later. I always have to get in with my wi fi.",false
7220,Worked for days to get the Santa suprize  finally get there my prize should be over a few million then it freezes takes all my coins and starts game over not at all happy right now,false
7221,"Can't get the app to open at all, it stops for no reason I have an HTC m8",false
7222,Ads Purchased the Pro version but I'm seeing ads when shared through FB,false
7223,Bluetooth Doesnt Work The challenger only gets the chance to play while the other player gets an error. Fix it and I will rate you 5 stars,false
7224,I. Like I like the things in but I don't like. you have To pay for thing,false
7225,Problems Used to love this app but now the sounds have disappeared and there's no way to put them back. Please fix or I won't be playing anymore. Please answer if there's a way to put the Sounds back,false
7226,Cannot get into the game After my latest update on my galaxy s4 i cannot play..its keep repeating the introduction about the new update..i cannot play the game..waaaa..please resolve this matter quikly...,false
7227,Doesnt work in 4.4 Does not work properly in android 4.4. You can not click on any of the buttons. Means you can not use it at all. Update now. Or uninstall.,false
7228,"Why Please fix Have been a user for almost 3 years, used to love the app, but now I can't load soccer stories by bleacher report ",false
7229,It won't let me create an account with Facebook  or manually. Please sort it or would like my money back,false
7230,Terrible Since latest update wont show who's online in chat. Auto updates news feed while im trying to read posts and i have to search for them again.,false
7231,...      ,false
7232,You like your crashes I have no clue how this game plays or even looks because I never got that far. The game keeps crashing at the startup title screen. I have HTC One M8.,false
7233,Just purchased this game. Can anyone explain why i cannot even open it My internet connection is doing great.. and i can't even make a refund.,false
7234,"Needs lots of improvement The sound is very low, and you can't even preview the alarm. You have to wait until the alarm goes off before you know what it sounds like.",false
7235,Lags exits to the homescreen every time I try to  play it please fix,false
7236,"Unplayable since update Had a few issues but a great game.  Normally a 45 star, but now a 0.  Now will loose out on rewards and have to start over at day 1 for daily tasks.  Pleeeeaaassssseeee fix ASAP",false
7237,Wouldn't buy coins Game barely ever lands on anything so I wouldn't waste my money buying coins. I usually buy coins for every game I download but wouldn't waste my time on this one...,false
7238,Totally bullshit.not working well.half or last of the match it restart again or stop automatically.I hate this game nd now going to uninstall.want to fuck bloody person who maked this app,false
7239,"Causing many problems App is slowing the phone and interferring with nova launcher on Galaxy S Cyanogenmod. Causing also other problems. I will go with the free version, which is a great app.",false
7240,Terrible Luckily I was able to get a refund.,false
7241,Sucks This game has no aiming. If you make it go one way it doesn't go  ends up going to the wrong place. Not a very fair game.,false
7242,Not bad App badhiya hai . Lekin app open hone ke baad back hone ka koi option maujud nahi hai . Isliye ise ekdam achha nahi kaha ja sakta hai .,false
7243,"It's too childish , like a freaken 2yr old can play it",false
7244,JUNK Worked for a week and poorly at best ..Now my son opens it and does nothing but aggravate him.,false
7245,"How to Get Friend It really confusing me,, I and my sister try it but cannot connect,,",false
7246,Poor  intraction,false
7247,Missing a very common option. Only lets you turn single card. Better apps let you choose three card turn for more challenging play.,false
7248,Poor No.use fake ids are more its use paid members only,false
7249,Can't play game Paid for this expecting to at least be able to play it with mabye a bit of lag but no I cant even get to the main menu for that to even happen it just crashes when the grass starts to roll on the loading page Sort it out,false
7250,"Can't drag off screen When you play and try to drag the weapons on the screen it will not allow you to place weapons on the very bottom, making it impossible to create a maze for the field runners.",false
7251,No Google cloud save Sorry but it's one star until you learn to value your customers time and multi device setups. Tired of lazy developers.,false
7252,"I love the repeated crashes and ads ads ads A little gameplay, long ads, oops,crashed, restart and bang more ads, start playing and repeat . Bad form, Rovio, bad form.",false
7253,"Shocking Always crashes when I try to enter scores, never makes it through one round to enter scores hole by hole, report the crashes every time but the developer fixes nothing.",false
7254,Stupid app Not lock screen only time pass hated it very bad app,false
7255,Crap Really wanted to play this on my tablet but havent got enough space i just put in a 6gb external memory card if i cant install i want my money back now,false
7256,"Bug after update The 'show full page on enter' option in settings is unresponsive now. Tick it on, tick it off, it shows full page irregardless.",false
7257,Waste I hate it Who is created thishis idiot dog,false
7258,"West of time Plz dont install,  if u don't West ur time",false
7259,I can't change my packets,false
7260,"The ads so annoying Actually i enjoy to play this game but the ads so annoying. Popup ads every after play 3 songs and there's an ads that covered the piano tuts, how i can play and got good score Please fix this..",false
7261,"Cool game but the screen has some sort of glitch,plz fix it. I has random lines that block the screen. I am using Samsung Tab 4. I realy love this game plz fix it.",false
7262,Game hangs in mid of play Games hangs no of times. Phone serviced. Game reinstalled and all purchased gold and aircrafts and etc lost. Replied to joycity but yet to receive any replys till now. Pls advice..,false
7263,After the latest update 0701 starting the game automatically turns off music player can you fix it  thanks then you get back 5 stars,false
7264,I hate this game so stupid it don't allow me to go after the decoration of the cone it says the game unfortunately  stoped. I hate hate hate hate hate hate hate hate this stupid game,false
7265,Needs lots of optimization On a phone with 4core processor and clean RAM the game runs at 0.4 fps. That needs to be fixed or at least you should write the minimum requirements for it,false
7266,"No medical appointment after update After May 15 update, the medical appointment tracking is removed Why It is a good feature. Pls put it back.",false
7267,Only games nothinh else. Game puzlle.,false
7268,2nd time and no better Loved this game 6 mths ago but uninstalled as it wouldnt connect... this still hasnt been fixed... not ever going to download again. No 3 strikes,false
7269,"No movie houses When selecting theatres, it does not show any if the theatres. I can not book any movies via the app and can not see movie times. It did work before the upgrade on my huawei. I had to download the tablet app for a app that works",false
7270,"Too many advertisement..pop up disturbs the fun Once done, it then pop up an advertisement. This is not good  and kill off the fun. Some advertisement is not suitable for children. So frustrating",false
7271, Used to love this game but i cant acces to my saved game anymore dont feel like starting new game  from scratch again,false
7272,Not Player Friendly Understood rules  the game yet tiles matched would not disappear and too much time spent figuring the matching was futile. Uninstalled.,false
7273,App Freezes If I could give this zero 's I would Game stops working and then causes my phone to freeze. Only way to fix it is to take out the battery and reboot my phone. UNINSTALLING,false
7274,It sucks I can't even put my finger print in. This is stupid. And it needs a hell of a lot of work,false
7275,"Update ruined the game After the update,  the screen stays black and won't even start the game",false
7276,Nice It's really help you. To increase the knowledge about all field,false
7277,Deluxe hotel dash Played once then can't retrieve it any more..have tried to play game..but never.open up anymore I don't recommended this game...,false
7278,We need multiplayer please and thank you You need to add multi player this game would be so much better and I'll rate rate 5 stars and if there was more stars I would rate more but it needs multiplayer,false
7279,Nuicence........ Run by stupid ppl....not available at any pin code....other shopping apps far far better......I recommend not install such app....earlier it was good......hate it,false
7280,Ads There ads everywhere. FIX IT Don't download it,false
7281,Would give better I love this game but since the last update I can't play. Will give 5 star if they can fix that problem,false
7282,This ain't very fair. I truly am hating this game right now. The dealer got 17 Blackjacks in a row and I lost all my money I lost 47 Hands in a row. Not one blackjack for me. What's going on... Is the game rigged,false
7283,"It was fun but, I need to pay, to play more",false
7284,couldn't even get past the first mission because of a glitch where the controls wouldn't show up. So so so disappointed because it looks really good and I love batman,false
7285,Doesn't work Keeps freezing up have to forceclose. Its not worth the money. Getting g refund.,false
7286,So dumb. .... Only 4 memory game pictures and rest we need to buy and only few colours available next in colouring game only 2 those are animals and transportation others we need to buy I can only tell plz don't install it .......... I hate this,false
7287,Error after update I couldnt view anyones snaps so uninstalled then reinstalled but all my friends have a snap from me that is just a black screen that wont clear and wont go so they cant see any snaps from me and they cant send me anything,false
7288,Game constantly crashes No point starting the game because once you get into it the game constantly fails to load and stay connected. ,false
7289,"Ish It was fun until I reached level 8, then I couldn't go any further.",false
7290,RUBBISH It wont let me pick up any items also it freeves and lags.,false
7291,Not working Not showing up in the widget drawer for sense 5,false
7292,it was good Now I can't open the game. And I already paid for the full game. Either you fix it or refund me.,false
7293,"0 stars This game is crap, go find a new career if u can",false
7294,Categories missing Where are my 5 star categories gone Movies and TV shows I've completed and they've gone. It says to unlock Reality TV I have to complete TV but it's not unlocking WTF,false
7295,Too much ads 60 page is full of ads..hate it.,false
7296,Good,false
7297,Can't connect Cant connect to Facebook on mobile or tablet cant create an account whats the point if i cant play against mates it is literally pointless,false
7298,I paid for this hassle Yes I did. The app crashed 3  times while installing and has yet to run successfully on my granddaughter's NuVision Intel tablet.  Let me know when you update it because my granddaughter would like to play it.,false
7299,Cloud saves I play on my LG G4 and I want to play on my LG G Pad 8.3 and it's forcing me to start a new game when I'm signed into my Google play profile and it says in game description that there's cloud saves.,false
7300,won't work on any samsung device won't get past the loading content screen,false
7301,It's ok. But can be better. You can't multi touch to make cool sounds sooo. Yeah What I said,false
7302,"Summary page after rounds Why are the bottom of the tiles cut off making the tiles unreadable. E's look like F's , L's look like I's Q looks like O. You really can't read that little board.",false
7303,Good App but now crashes on launching. I am having the exact same problem as reported by user Rupert Brun and have followed the same steps with the same result.  It has been running fine up till now.,false
7304,"Doesn't run properly Opens up, shows me the EULA and won't go further than that. No buttons to click, no swipe to a new page to get past it. Nothing",false
7305,How is this even pegi 3,false
7306,Doesn't work How's the app meant to protect me if it doesn't work,false
7307,"Irritating When I am clearly connected to strong as fuck WiFi, the app says that there isn't an internet connection. Hence the app is great but insanely irritating.",false
7308,You don't even play the things,false
7309,"Started ok But fighting the first big boss for keys past plains and getting killed, means starting level all over. No save point there. And whats with the bigger than life bats that knock you Into the spikes or off ledges Not fun anymore.",false
7310,Do not work in my tablet Start page comes but do not start when cklick on it,false
7311,"Hate it It's lame and it sucks Mostly hate the auto rotation feature, which makes the app crush sometimes",false
7312,Bullshit Crap crap crap,false
7313,"Game sucks, says swipe down and when I do it doesn't work",false
7314,C'mon Ok so i bought the whole game and I was expecting to be able to play as all three crocs but I was only able to play as swampy really if you buy the whole game you should be ble to play as all three crocs,false
7315,Stupid retarded makes no sense,false
7316,Payment Getting a bank interface timeout error,false
7317,"Error Ever since the new update, I can't use snapchat it can't access my camera, please fix it and then I'll give it a better rating.  Nexus 5",false
7318,I wish my review would let me post a screenshot.  The game will put two x's forcing me to lose,false
7319,Please fix Game won't even work. Wasted my 8 year old's 7 bucks. Hope fix is done soon otherwise the maker should be sanctioned for selling an app that doesn't work.,false
7320,"Keeps Crashing. Every time I try to play a movie, The app says Unfortunately BrainPOP has stopped, Please fix this issue. I have projects due.",false
7321,Problems on lollipop Sounds do only work partially on Android 5.0 other than that a nice little toy,false
7322,"Slow The puzzles are never shown when you collect the pieces and the operation of the joystick is lagging quite a bit when connected to the internet. Also, when i click on a banner, i lose all of my grabs",false
7323,Doesn't work in Mauritius,false
7324,ZombieVilleUSA I really like this game but when i try to go to the next level it takes a long time.. also when  i go in a door sometimes i cant get out ,false
7325,"Blind It seems like an awesome game, but i cant see anything but shadows. Also the game closes out every 2nd or 3rd mission. Plz fix",false
7326,Peshawar,false
7327,Fun but The game always crashes on me and it glitches so i blend it fast,false
7328,Good You can play online.,false
7329,Kaufversion ist der gleiche mist Doofe programmierer,false
7330,Where is my trophies Phone froze and had to reset it. Lost my games and the rewards I won while playing it even though it connected to Google. Why bother having it connected if it don't keep track of your results properly.,false
7331,Won't work Love the game on my phone but I can't seem to get it to work on my Nexus 9,false
7332,Don't get it When u finish where is the next button,false
7333,Trutle time issues Keeps shutting down and returing me to my home screen everytime I reach turtle time. Its super annoying and for a paid game shouldn't happen.,false
7334,"What the stuff The new update WAS awesome until it reset and took all my stuff Worse yet it happened in the middle of a run Just went to the home screen, wiped out all my money, upgrades and slopes This sucks",false
7335,2 things Add in lifeanimals including tameable ones...... A save button........... And more blocks like TNT....... Its all creative mode add a survival mode.                     You'll get a 5 if u fix it,false
7336,What to do . I have played old version and it was great but now it's showing to download extra content and now what to do .... Please tell..,false
7337,Bad Graphics very Bad...The game is very slow Too,false
7338,I love circket,false
7339,Does not work See title,false
7340,Could be fun My only issue with this game is how it's plagued by matchmaking issues. You're constantly matched against players at a much higher level than you. It gets very old very fast.,false
7341,"Just black I open the game and I can hear music, but no menu shows up. I am on a motorolla xoom, and that may not be the best tablet, but my iPod  4 could handle it, this should too",false
7342,"Un install Couldn't play as it kept taking me to an advert and crashing when I said 'no' to rating them  wanted to play it first. Well, they wanted a rating so they've got one. It's rubbish. Un installing it now......",false
7343,Doesn't  Work . I just purchased  one  of the  coloring  books and it wont download  or allow me to sync my printer so I can print out the pages for my son. Can I get my money  back or am I just  screwed  ou of my cash,false
7344,Worst Game Waste of time.,false
7345,My huawei honor 4x getting lag when I'm change the song through jet lock screen. Fix it plz,false
7346,"Lags Good game, very choppy. Lots of glitches. Fix I'll give it a 5",false
7347,Got 5 triple bars in arow won nothing. Rippoff,false
7348,Dont even touch install Dont download includes harmful virus that can even blast your phone,false
7349,Where did my creo go So I bought 10k gem things and got a bunch of cr3o.  Where the heck did they all go 5 star if I get an answer lol,false
7350,Major flaw introduced... Unable to swipe to next news article. Somebody wasn't paying attention,false
7351,Love it but Love the game but it seems to have slowed down and the only way to get better equipment is to pay money.....not coo,false
7352,"Glitches forever Now with newest update, there is a stupid alert that wont go away in my message bar of my phone.",false
7353,Great but won't install lollipop My kid loves this but it disappeared after I upgraded to lollipop and now it won't install. Hopefully Peg can solve this problem.,false
7354,Its good but it doesn't shows the new junction Mandi House and new station ITO. Plz fix that and also check for others...,false
7355,I feel cheated everyone I play I'll have a pair of tens and the guy who just won is delt a pair of Queens right after he gets delt a pair of 10 such bs,false
7356,WHAT HAPPENED YOU UPDATED THIS APP AND NOW ITS HORRIBLE NO BONUS GAMES AND.   WHEN I DO GET ONE IT SS ON ME,false
7357,Sucks To many ads,false
7358,Deigned for tablets This is a half added port. Please make optimize this for QHD tablets. Performance and menus issues on dell venue 8 7840,false
7359,"Rubbish It keeps saying check your internet connection and saying error, my internet connection is fine. Ive downloaded this 3 times yet it continues to say error",false
7360,Wont even connect to my camera The app doesn't function properly on certain phones. I will rate 5 stars if the bugs are fixed.,false
7361,"Buggy It was great when the app actually worked, but the majority of the time I experienced freezing, inability to play even downloaded episodes, and random crashes.",false
7362,Cant log in...,false
7363,Money back I want my money back,false
7364,The game dont even open after downloading sucks bigtime only plays music,false
7365,"Won't open on nexus player, installed fine Any ideas",false
7366,This aap dont even deserve 1 star as it contain sooooooooooooo many adds,false
7367,Its Waste of time Time wasting,false
7368,I don't like this app I wanted to do a puzzle  and u had to buy it  I don't like it,false
7369,"Needs fixed please I paid for this game and now i can't play it as the button to control spiderman has gone, was good til that happened",false
7370,"Long wait times Waiting for fuel to replenish takes forever, unless you buy gold which defeats the purpose of free gaming at a certain point it becomes no fun",false
7371,"Install issues. The game refuses to upgradeinstall on my Samsung Galaxy SIIx Hercules.  The only change from stock is an os bump, and it has upgraded since the pushout.  Otherwise I think the game is stellar, playing it on my Motorola Xoom WiFi.",false
7372,I LOVE IT  Well this is much better but what did you say was true because is  kind of boring,false
7373,Virus All these new improvements and u can't fix the fact your notifications make it impossible to do anything on your phone for 10 min. I have turned off notifications both in game and in settings and still have notifications. Virus,false
7374,"Before it was okay,  but know i cant get the daily challenges  when I lose the game .. i have to restart this app to start another game.. plz fix it",false
7375,"hate it,don't git It had two things to do with the dog Ben and the cattom   doesn't have nothing you have to unlock it and adds are to much and       ",false
7376,Waste of time. Inaccurate departure times. Slow to update bus positions. No refresh button.,false
7377,"Bug I tried loading my cloud saved character, and it says that the file it was saved on was on a newer version of terraria and wont be able to load him. Im done with this game, I've lost too many worlds and characters.",false
7378,Doesn't work. I get some 3s rendering issue. On a Nexus 6,false
7379,I will love it if It would load. It will finally get in the game then all it does is says connecting. I sat there for about 30 minutes and it would not load. I will 5 star it if it will load. Please give me tips so I can play it. ,false
7380,It takes forever to calibrate itself to the correct direction. I end up turning it off before I get to find what I am looking for. Just waiting for my subscription to end next April. Will not renew if it does not get fixed.,false
7381,Not good,false
7382,"Annoying Was okay until I went back on my game and had to do things all over again after just doing them and I also can't battle keeps saying failed, on the verge of just getting rid please sort it out as I like the game",false
7383,Doesn't work on HTC One Lollipop So far this only worked for me using a friends Samsung S4. Have a HTC One M7 Google Play Edition and didn't work. Also failed on LG G2.,false
7384,I kinda liked it but then... I liked the idea but I was having trouble figuring out how to play then I downloaded the updates and now it won't open or load,false
7385,DON'T PLAY BAD QUALITY CARS DON'T WORK EXTREMELY HARD GAME BOO 0 STARS,false
7386,"Only Bluetooth, i pay for PRO and there not supported wifi.  ",false
7387,Pathetic Simply put  bad game do not install,false
7388,"Unable to send Dear Team,  I can able to receive the files. But I am unable to send to others. I tried by reinstalling the app. But problem was not solved.",false
7389,a sert  rien   Sa ne marche pa  maurice,false
7390,Its a cool game but some bugs It crashes every three minutes,false
7391,"I might as well unistall At this point there is no point in having a snap chat. With the new update stories won't load and the camera is so slow i give up on trying to send a pic half the time. Goodbye snap chat, Hello Pariscope",false
7392,"Fails to load stages In line with a lot of other reviews, after stage 2 of Australia the games fails to load any more stages. Effectively I've bought a two stage demo. Needs addressing please before I'll review again.",false
7393,"It was perfect, but I don't know, right know whenever i open this app, it just gave me black screen, is it not compatible to lolipop Bcause when I use kitkat it just fine",false
7394,Refund I downloaded it then it couldn't download then it didn't give me a refund now I don't have thhe game and I hardly have anymore spending money. I wouldn't recommend it strongly because pet world is rubbish,false
7395,Bpk gamee,false
7396,"Used to work, but... Not on my Sony Xperia Z1 Compact with Android 5.0.2. Location changes to an unknown place randomly. Sunrise and sunset changes randomly. Weather tempature is often off by 20 degrees or more. No longer a functional app.",false
7397,"Unfair play Won't work on Lollipop, yet free version works no problem. Think it's unfair play that there is an option to purchase a no ads version of that one... Why can't you fix this one for those that purchased it already",false
7398,Their only two unlock.,false
7399,The lasers sont come put of the camera they just r on the screen and all u do is click a button and lasers pop up on screen.,false
7400,Stupid Couldn't select where you was throwing or what routes your guys ran and no speed burst or jump on defense to intercept,false
7401,Very bad don't install Its stupid,false
7402,Why if online play  after 2 round 3 round auto back stop game agin nead to start play game everytime,false
7403,SONY Z1 I loved this game and the update to get CASEY JONES seemed awesome. But since the update the game freezes and force closes in the middle of runs. Please fix and I'll happily change to a 5star,false
7404,Upgrade I have used this app for years and now that I upgraded to the edge it doesn't work anymore . I'll give it 5 if it works again. I loved this app and now I miss it,false
7405,Regressive move I can't see my transaction history any more. Sucks.,false
7406,I  hate this game. It is very boring ,false
7407,I want my money back games a rip off The photo booth makes the game freeze. This is the second Daniel tiger game that does this freezing nonsense.,false
7408,IM SO SAD I'm re downloading this app hoping to get my progress back with my costum skin crystal armor and more. But I haft to start allover even know I signed back in to g AND Facebook pls help  ,false
7409,Not enjoyable The tic tac toe game made me hate it,false
7410,Can't get passed legal 1,false
7411,Pumped 2 I have the Samsung galaxy s5 active and I the game won't let me balance the bike so if you fix it let me know,false
7412,Too much ads ... ,false
7413,Samsung tab 2 Plz help. Problem was unable to play video..tnx,false
7414,Mantainance The whole day I could not open the game. Mantainance for 2 hours and it's been the whole day I can't play. Please solve the problem why is it taking so long. Still can't play,false
7415,Omg You. Copied a game called block city wars That's the same game but the real block city wars is better with its update,false
7416,"Waste of money You cannot expect your perfect match from this site, please ignore if they approach to  you.",false
7417,Good but.......... The picture quality of the game is too low. So pleade do some favour for me.,false
7418,"IF YOU HAVE A GALAXY.... I only downloaded this so i could put up this reveiw, for those of you who want it back, IF YOU HAVE AN ANDROID DEVICE i found Ifunny on the galaxy store. Search for it on the home page and it'll come up",false
7419,"Need more That application need to develop it more, It not show the reality and 80 of traffic states",false
7420,BattleGround...took a fay off to not watch Make sure if you're gonna give away a pay per view that it doesnt affect the people that are already paying for it,false
7421,Won't connect to garmin heart rate monitor I have installed ant apps. Tried on different phones. Works with all other apps but not runtastic.,false
7422,Rose Nice but should b smaller. Please fix,false
7423,"Ari Kutvonen After update to 1.5 crash after 15 seconds. Map mosaic, not useful. No airspace or reporting points visible.",false
7424,PVP NOT FAIR The PvP always pairs you up with someone who has a way higher PR than yours. How can you manage to beat someone when they have all ultras vs your rares Please make some modifications,false
7425,I actually like playing this game but it keeps freezing. Hve uninstalled and reinstalled game which deleted my progress. Have sent you an email. If it continues i will no longer be playing,false
7426,Doesn't work Says I have no connection but obviously I do if I'm typing this,false
7427,Incomprehensibly frustrating A game that has the basic but only succeeds in making you want to smash your mobile device. Units are limited. Health is rationed. Progress is slower than a turtle. Erased from my phone.,false
7428,Can't post pictures Can only post pictures from device and not Google pictures or drive. Most of the time viewing a profile I get an Oops screen with jumbled cables.  No response from developer yet... Is anyone even looking at these reviews,false
7429,Hate this game Everytime I try to set it up or whatever it send me something like unfortunately mancala isn't working at this moment,false
7430,"Wtf I was about to buy 150 diamonds for 99 cents when my Internet went out. It said I had an hour. When I got back on, less than a minute later, it was gone. Now it's fullprice.",false
7431,No holiday switching. No holiday switching. Even on the website.  And the call centre is a dead end as well.,false
7432,No comment 6  and doesn't even have a widget plz.....,false
7433,THE APP MADE ME SMASH MY PHONE. IT RIPS YOU OFF. Ive downloaded a couple of the big apps and i dont get rewarded. Or even watching the clips.  Sometimes it DOES NOT PAY.  And there is a delay in the phonecall u make.,false
7434,Get bug fixs It wont lode i tryied every thing i deleted it redonlode it and I'm getting ticked if you don't fix it i will never bye any thing from you again,false
7435,"Ok app Shows partly sunny for a day, then you click on the day and it says there's a 75 chance of rain What the fug That doesn't sound like partly sunny you morons",false
7436,Improve the version,false
7437,"Not good for people with epilepsy,  very glitchy and rubbish game overall also the glitching gets really annoying when playing dont download its useless",false
7438,Not happy I thought this was a Free text and call App but when u send text messages it takes minutes away like a track phone Absolutely hate that about this App not everyone can afford to pay for min. It should be all Free since it says free text app,false
7439,Does this app also have an antivirus Also does it have an anti theft or something,false
7440,Idiocy. Such a waste. I'd like a refund for this ridiculousness. I would've given more stars if you simply NAMED THE ELEMENTS. Such a massive flaw This is just a mindless tool to keep toddlers antibored.,false
7441,This game is waste Can't control us,false
7442,Vvvveeerrryyyy baad Plz con't download in PKP bannu,false
7443,"I think its a great game, but could do with more bonus's to help you get some credit together. Thanks.",false
7444,What Not working in Kenya,false
7445,"Lost everything I have had this game for a while and have continued to love it but every time it updated you lose all your hard earned credits and deck modifications, you basically work to lose it all.",false
7446,Its the shittiest game ever played on my phone every time if i play til the end the opponent always wins.. Wont recommend to any of my friend.. Guys plz DO NOT INSTALL this game...,false
